customer_id,customer_name,age,gender,city,state,signup_date,phone,is_premium
C0315,Nikhil Menon,20.0,M,Bengaluru,Karnataka,2024-02-16,9364255319,True
C0316,Pooja Kulkarni,31.0,F,Hyderabad,Telangana,2023-05-11,8399389802,True
C0317,Vikram Desai,51.0,Other,Hyderabad,Telangana,2023-12-27,7831314297,False
C0318,Pooja Sharma,53.0,F,Kolkata,West Bengal,2022-09-18,8321873046,False
C0319,Rahul Gupta,57.0,F,Hyderabad,Telangana,2023-11-20,7152721525,False
C0320,Nikhil Gupta,21.0,F,Hyderabad,Telangana,2022-08-02,8424723488,False
C0321,Ananya Desai,29.0,Other,Kolkata,West Bengal,2023-12-28,8595939306,True
C0322,Meera Reddy,68.0,M,Delhi,Delhi,2024-03-29,7623254579,False
C0323,Sneha Kulkarni,,F,Bengaluru,Karnataka,2022-01-05,9779187894,False
C0324,Sneha Kulkarni,65.0,M,Mumbai,Maharashtra,2022-11-25,8230797512,True
C0325,Ananya Singh,57.0,M,Bengaluru,Karnataka,2022-10-05,7802232449,False
C0326,Nikhil Sharma,,M,Hyderabad,Telangana,2022-07-03,9739968436,True
C0327,Karan Menon,69.0,Other,Hyderabad,Telangana,2022-04-06,9939810510,False
C0328,Divya Reddy,57.0,F,Delhi,Delhi,2024-03-18,7280741389,False
C0329,Isha Joshi,36.0,F,Hyderabad,Telangana,2024-04-17,8822395124,True
C0330,Siddharth Desai,57.0,F,Ahmedabad,Gujarat,2022-08-02,9570067062,True
C0331,Ananya Rao,65.0,F,Delhi,Delhi,2023-04-20,7419420333,False
C0332,Siddharth Nair,60.0,F,Pune,Maharashtra,2024-02-15,8674962768,False
C0333,Rahul Singh,61.0,F,Delhi,Delhi,2022-04-02,9626332786,False
C0334,Aarav Menon,40.0,M,Mumbai,Maharashtra,2023-02-08,8743896971,True
C0335,Vikram Iyer,41.0,Other,Ahmedabad,Gujarat,2022-01-12,9825773649,True
C0336,Vikram Rao,47.0,F,Pune,Maharashtra,2023-06-06,7797966424,False
C0337,Isha Menon,50.0,M,Mumbai,Maharashtra,2023-08-05,8583033048,True
C0338,Nikhil Kulkarni,57.0,F,Chennai,Tamil Nadu,2023-12-02,9489485190,False
C0339,Isha Desai,44.0,M,Ahmedabad,Gujarat,2023-12-13,9702823150,False
C0340,Priya Rao,,M,Bengaluru,Karnataka,2024-05-21,9017846827,True
C0341,Ananya Desai,60.0,M,Pune,Maharashtra,2023-05-12,7142122736,False
C0342,Siddharth Iyer,64.0,F,Kolkata,West Bengal,2023-10-20,8712595879,True
C0343,Divya Gupta,42.0,Other,Ahmedabad,Gujarat,2024-03-27,9914107002,True
C0344,Pooja Desai,35.0,M,Hyderabad,Telangana,2023-04-18,8929135549,True
C0345,Aarav Rao,,F,Hyderabad,Telangana,2024-01-13,7829270292,False
C0346,Sneha Menon,23.0,F,Delhi,Delhi,,9987809626,False
C0347,Pooja Menon,67.0,Other,Chennai,Tamil Nadu,2023-01-27,7764201331,False
C0348,Karan Desai,59.0,Other,Ahmedabad,Gujarat,2023-03-29,7238919229,False
C0349,Isha Reddy,18.0,M,Mumbai,Maharashtra,2023-02-05,9213553149,True
C0350,Aarav Gupta,70.0,M,Delhi,Delhi,2022-12-08,9071894813,True
C0351,Rohan Joshi,36.0,M,Hyderabad,Telangana,2022-11-03,7458565144,False
C0352,Vikram Sharma,64.0,F,Delhi,Delhi,2023-10-21,9293255031,False
C0353,Siddharth Patel,59.0,F,Mumbai,Maharashtra,2022-06-02,8000665786,False
C0354,Divya Menon,,Other,Mumbai,Maharashtra,2023-09-18,7490398001,False
C0355,Rohan Iyer,69.0,F,Delhi,Delhi,2023-07-13,7915823748,False
C0356,Vikram Gupta,41.0,M,Chennai,Tamil Nadu,2024-03-21,7067131712,False
C0357,Aarav Reddy,63.0,F,Mumbai,Maharashtra,2023-12-10,8934535440,False
C0358,Priya Desai,49.0,Other,Bengaluru,Karnataka,2023-03-05,7385079494,True
C0359,Nikhil Rao,35.0,F,Delhi,Delhi,2023-05-25,7177094523,False
C0360,Arjun Nair,66.0,M,Kolkata,West Bengal,2022-06-11,8010605064,False
C0361,Pooja Iyer,38.0,F,Hyderabad,Telangana,2024-06-09,7947739357,True
C0362,Karan Desai,42.0,F,Bengaluru,Karnataka,2022-07-27,9973021583,False
C0363,Nikhil Gupta,39.0,F,Ahmedabad,Gujarat,,8768221462,False
C0364,Nikhil Singh,45.0,M,Ahmedabad,Gujarat,2023-08-29,7172050713,True
C0365,Pooja Kulkarni,69.0,F,Mumbai,Maharashtra,2023-07-26,7714327394,False
C0366,Aarav Joshi,28.0,F,Pune,Maharashtra,2023-04-20,9692132566,True
C0367,Siddharth Menon,20.0,F,Pune,Maharashtra,2023-08-13,9033154000,True
C0368,Siddharth Nair,20.0,M,Pune,Maharashtra,2023-12-28,7487726511,False
C0369,Divya Nair,35.0,M,Delhi,Delhi,2023-04-09,8540679717,False
C0370,Rohan Iyer,47.0,F,Hyderabad,Telangana,2022-04-22,9993944892,True
C0371,Meera Gupta,52.0,F,Mumbai,Maharashtra,2022-10-26,9735978107,True
C0372,Rahul Joshi,62.0,F,Hyderabad,Telangana,2024-03-19,8116723521,True
C0373,Meera Joshi,57.0,M,Hyderabad,Telangana,2024-05-09,9861977083,False
C0374,Nikhil Singh,,M,Bengaluru,Karnataka,,7624419030,False
C0375,Aarav Menon,50.0,F,Bengaluru,Karnataka,2023-11-14,9427650861,True
C0376,Meera Sharma,32.0,M,Pune,Maharashtra,2023-08-21,9312463191,False
C0377,Karan Joshi,,M,Kolkata,West Bengal,2023-01-14,8323216479,True
C0378,Karan Menon,65.0,M,Pune,Maharashtra,2024-01-17,9521919170,True
C0379,Rahul Patel,55.0,F,Ahmedabad,Gujarat,2023-03-01,9439182043,True
C0380,Isha Sharma,37.0,M,Chennai,Tamil Nadu,2022-01-28,9734007947,False
C0381,Pooja Reddy,,F,Chennai,Tamil Nadu,2023-09-06,8107721600,False
C0382,Aarav Singh,21.0,F,Hyderabad,Telangana,2022-02-24,9988756659,True
C0383,Karan Rao,24.0,M,Pune,Maharashtra,2022-10-05,7314080047,True
C0384,Vikram Kulkarni,67.0,F,Mumbai,Maharashtra,2023-05-31,7809243907,True
C0385,Rohan Patel,19.0,M,Ahmedabad,Gujarat,2023-09-04,8469072661,False
C0386,Vikram Menon,26.0,F,Bengaluru,Karnataka,2022-03-21,9079858934,True
C0387,Isha Patel,20.0,Other,Mumbai,Maharashtra,2023-09-09,7859098375,True
C0388,Kavya Nair,50.0,M,Chennai,Tamil Nadu,2024-04-19,9271345114,True
C0389,Sneha Iyer,63.0,F,Mumbai,Maharashtra,2022-07-05,7977337913,False
C0390,Sneha Joshi,26.0,M,Hyderabad,Telangana,2022-03-26,7929369892,False
C0391,Pooja Singh,45.0,Other,Delhi,Delhi,2022-07-03,8702395148,True
C0392,Sneha Reddy,62.0,F,Pune,Maharashtra,2022-12-13,7763065666,False
C0393,Siddharth Nair,56.0,M,Chennai,Tamil Nadu,2022-04-21,9101705225,False
C0394,Rohan Joshi,29.0,F,Mumbai,Maharashtra,2022-04-09,9233163576,True
C0395,Isha Kulkarni,39.0,M,Ahmedabad,Gujarat,2023-03-17,8616353231,False
C0396,Priya Reddy,67.0,F,Mumbai,Maharashtra,2024-01-03,9835015940,False
C0397,Priya Gupta,55.0,M,Bengaluru,Karnataka,2022-11-25,9536021086,False
C0398,Sneha Gupta,,F,Kolkata,West Bengal,2023-08-30,9847349965,True
C0399,Rahul Sharma,45.0,,Mumbai,Maharashtra,,7419728551,False
C0400,Rahul Joshi,66.0,M,Delhi,Delhi,2022-07-26,7323502003,True
C0401,Divya Desai,23.0,M,Kolkata,West Bengal,2023-08-04,7687255523,True
C0402,Pooja Rao,30.0,M,Chennai,Tamil Nadu,2022-01-20,7914625337,True
C0403,Priya Kulkarni,47.0,F,Kolkata,West Bengal,2023-02-25,7667064059,True
C0404,Divya Gupta,27.0,Other,Chennai,Tamil Nadu,,7158929824,True
C0405,Arjun Rao,59.0,F,Chennai,Tamil Nadu,2024-05-30,7976418333,False
C0406,Vikram Iyer,65.0,F,Kolkata,West Bengal,2023-05-24,8414272209,False
C0407,Karan Reddy,31.0,M,Kolkata,West Bengal,2023-05-18,8359313973,True
C0408,Kavya Joshi,70.0,,Bengaluru,Karnataka,2023-09-12,7828982447,False
C0409,Divya Joshi,43.0,M,Pune,Maharashtra,2022-11-01,9767803644,True
C0410,Rohan Joshi,44.0,F,Chennai,Tamil Nadu,2024-04-24,7217456118,False
C0411,Priya Rao,58.0,M,Mumbai,Maharashtra,2022-11-18,7677842235,False
C0412,Rahul Joshi,65.0,M,Kolkata,West Bengal,2022-07-23,7781208412,True
C0413,Divya Patel,30.0,M,Mumbai,Maharashtra,2023-09-07,7382515219,True
C0414,Nikhil Rao,32.0,Other,Kolkata,West Bengal,2022-10-22,7559201866,True
C0415,Pooja Reddy,27.0,F,Delhi,Delhi,2023-01-14,8967799880,False
C0416,Karan Menon,45.0,M,Kolkata,West Bengal,2022-07-12,9022639341,True
C0417,Siddharth Singh,60.0,M,Chennai,Tamil Nadu,2022-09-24,9116730938,False
C0418,Vikram Singh,20.0,Other,Kolkata,West Bengal,2023-03-17,9718344571,True
C0419,Rahul Menon,66.0,F,Bengaluru,Karnataka,2022-02-24,7600114700,True
C0420,Pooja Patel,49.0,F,Ahmedabad,Gujarat,2023-05-20,8145522265,True
C0421,Arjun Desai,55.0,M,Bengaluru,Karnataka,2022-07-04,7330005804,False
C0422,Meera Rao,25.0,M,Mumbai,Maharashtra,2022-01-30,9832699830,False
C0423,Nikhil Nair,64.0,F,Mumbai,Maharashtra,2024-03-31,9350018062,False
C0424,Arjun Reddy,67.0,Other,Kolkata,West Bengal,2024-03-09,8282248157,True
C0425,Vikram Nair,41.0,F,Chennai,Tamil Nadu,2022-04-03,9708776837,False
C0426,Rahul Joshi,59.0,F,Mumbai,Maharashtra,2022-03-27,7340088958,True
C0427,Divya Kulkarni,54.0,M,Chennai,Tamil Nadu,2023-02-27,9663443211,False
C0428,Aarav Patel,47.0,F,Pune,Maharashtra,2024-06-16,9878744215,False
C0429,Rahul Reddy,23.0,Other,Chennai,Tamil Nadu,2023-07-02,9816643737,False
C0430,Isha Singh,57.0,F,Kolkata,West Bengal,2022-03-31,7819488717,True
C0431,Isha Rao,33.0,Other,Delhi,Delhi,2022-11-05,9035767647,True
C0432,Isha Joshi,46.0,M,Ahmedabad,Gujarat,2022-02-22,8785357355,False
C0433,Priya Joshi,50.0,F,Chennai,Tamil Nadu,2022-08-26,9269069059,True
C0434,Isha Patel,59.0,M,Kolkata,West Bengal,2023-04-26,7719987025,False
C0435,Vikram Singh,42.0,F,Ahmedabad,Gujarat,2024-03-26,7695895299,False
C0436,Ananya Iyer,49.0,F,Bengaluru,Karnataka,2023-07-25,8540977351,True
C0437,Rohan Nair,57.0,F,Mumbai,Maharashtra,2024-03-14,7200473425,True
C0438,Nikhil Patel,68.0,M,Ahmedabad,Gujarat,2023-06-04,7507061041,True
C0439,Isha Menon,27.0,F,Ahmedabad,Gujarat,,9034368522,False
C0440,Kavya Menon,41.0,Other,Chennai,Tamil Nadu,2024-03-17,8341270129,True
C0441,Vikram Sharma,51.0,M,Ahmedabad,Gujarat,2023-03-21,7159316365,True
C0442,Pooja Gupta,62.0,F,Chennai,Tamil Nadu,2022-01-09,9621652583,True
C0443,Kavya Rao,30.0,M,Ahmedabad,Gujarat,,8676682323,True
C0444,Aarav Kulkarni,33.0,F,Mumbai,Maharashtra,2024-01-20,8601932032,True
C0445,Nikhil Singh,18.0,Other,Pune,Maharashtra,2023-08-03,8747488059,True
C0446,Vikram Menon,65.0,M,Chennai,Tamil Nadu,2023-04-11,7267119789,True
C0447,Karan Joshi,61.0,M,Ahmedabad,Gujarat,2023-08-22,8890129015,True
C0448,Isha Menon,63.0,F,Bengaluru,Karnataka,2022-02-03,9401001356,False
C0449,Meera Sharma,25.0,M,Hyderabad,Telangana,2024-03-21,8811432415,True
C0450,Aarav Patel,22.0,M,Ahmedabad,Gujarat,2022-12-12,9167944263,False
C0451,Vikram Menon,69.0,F,Ahmedabad,Gujarat,2022-12-14,9879534353,True
C0452,Meera Kulkarni,59.0,M,Mumbai,Maharashtra,2023-08-07,9158817205,True
C0453,Karan Iyer,55.0,M,Chennai,Tamil Nadu,2023-05-19,7099914907,True
C0454,Siddharth Singh,24.0,F,Hyderabad,Telangana,2022-06-07,7554417721,True
C0455,Priya Singh,38.0,M,Mumbai,Maharashtra,2022-02-23,9184511737,False
C0456,Priya Nair,,F,Chennai,Tamil Nadu,2022-10-03,9899521378,True
C0457,Nikhil Patel,50.0,M,Kolkata,West Bengal,2024-03-11,7004299516,False
C0458,Ananya Sharma,48.0,F,Chennai,Tamil Nadu,2024-05-12,9513239458,True
C0459,Siddharth Menon,26.0,F,Pune,Maharashtra,2024-04-01,9081344257,False
C0460,Rahul Iyer,56.0,F,Hyderabad,Telangana,2023-09-16,9387102656,True
C0461,Rohan Kulkarni,70.0,M,Pune,Maharashtra,2024-04-27,7535856716,False
C0462,Nikhil Sharma,19.0,F,Delhi,Delhi,2024-04-15,8302141873,True
C0463,Karan Sharma,70.0,M,Ahmedabad,Gujarat,2022-06-24,9429693268,False
C0464,Rohan Reddy,54.0,F,Bengaluru,Karnataka,2024-05-18,8086287723,True
C0465,Priya Nair,44.0,F,Kolkata,West Bengal,2024-01-09,8193713279,True
C0466,Rahul Patel,69.0,F,Delhi,Delhi,2022-09-13,8414009054,True
C0467,Pooja Sharma,58.0,F,Ahmedabad,Gujarat,2022-12-15,7313149647,False
C0468,Sneha Patel,20.0,F,Ahmedabad,Gujarat,2022-05-03,9689444996,False
C0469,Priya Kulkarni,42.0,F,Pune,Maharashtra,2024-03-17,7045554769,False
C0470,Nikhil Kulkarni,,M,Mumbai,Maharashtra,2023-08-10,9067594256,True
C0471,Vikram Sharma,37.0,F,Delhi,Delhi,2023-08-21,8538550458,True
C0472,Aarav Kulkarni,61.0,Other,Hyderabad,Telangana,2023-03-09,9976936379,False
C0473,Nikhil Desai,55.0,M,Ahmedabad,Gujarat,2022-04-18,9130006033,False
C0474,Karan Iyer,67.0,F,Ahmedabad,Gujarat,2022-07-08,7028885322,True
C0475,Vikram Singh,58.0,M,Pune,Maharashtra,2022-07-22,8125276504,True
C0476,Aarav Reddy,24.0,F,Delhi,Delhi,2022-12-13,8959379885,True
C0477,Rohan Patel,26.0,F,Kolkata,West Bengal,2023-09-06,8050332690,True
C0478,Vikram Nair,58.0,Other,Chennai,Tamil Nadu,2022-08-03,7719121589,True
C0479,Isha Kulkarni,38.0,F,Hyderabad,Telangana,2023-05-01,8722050260,False
C0480,Karan Joshi,43.0,F,Delhi,Delhi,2022-09-18,7966868262,False
C0481,Nikhil Kulkarni,45.0,M,Mumbai,Maharashtra,2022-10-07,7771228930,False
C0482,Meera Kulkarni,59.0,F,Pune,Maharashtra,2023-01-04,7644398487,True
C0483,Karan Menon,26.0,F,Chennai,Tamil Nadu,2022-01-09,8210516208,False
C0484,Siddharth Iyer,65.0,M,Bengaluru,Karnataka,2024-01-10,8841651780,False
C0485,Nikhil Kulkarni,26.0,,Ahmedabad,Gujarat,2022-12-14,9466262870,False
C0486,Priya Reddy,39.0,M,Mumbai,Maharashtra,2023-01-26,7808908473,False
C0487,Nikhil Rao,23.0,,Hyderabad,Telangana,2022-01-28,7930036986,True
C0488,Nikhil Sharma,18.0,F,Pune,Maharashtra,2022-05-13,7295334806,True
C0489,Isha Reddy,37.0,F,Kolkata,West Bengal,,8981942353,False
C0490,Nikhil Joshi,65.0,F,Ahmedabad,Gujarat,2023-02-05,9653158137,False
C0491,Ananya Menon,,M,Kolkata,West Bengal,2023-11-14,9998076115,False
C0492,Sneha Kulkarni,38.0,F,Pune,Maharashtra,2022-01-28,9456770542,True
C0493,Siddharth Sharma,25.0,F,Delhi,Delhi,2023-04-18,7602393888,True
C0494,Ananya Sharma,29.0,F,Bengaluru,Karnataka,2023-11-25,8537971916,False
C0495,Sneha Gupta,,Other,Mumbai,Maharashtra,2023-01-19,7858932011,False
C0496,Rohan Iyer,24.0,F,Delhi,Delhi,2023-03-02,8385898208,True
C0497,Pooja Patel,24.0,F,Kolkata,West Bengal,2023-02-03,9156046497,True
C0498,Karan Gupta,56.0,F,Pune,Maharashtra,2022-06-25,9990651739,True
C0499,Ananya Rao,62.0,F,Hyderabad,Telangana,2023-09-16,8928060494,False
C0500,Sneha Singh,45.0,M,Mumbai,Maharashtra,2022-10-31,8022476958,False
